,Unnamed: 0,title,price,bedrooms,bathrooms,area,location
2693,2693,Mufakose - House,"$23,000",2 bedrooms,not stated,300 m²,harare high density
2694,2694,Dzivarasekwa - House,"$26,000",3 bedrooms,1 bathrooms,200 m²,harare high density
2695,2695,Carrick Creagh - House,"$1,900,000",8 bedrooms,not stated,4000 m²,harare north
2696,2696,Zengeza - House,"$21,500",2 bedrooms,1 bathrooms,198 m²,chitungwiza
2697,2697,"Philadelphia - House, Townhouse Complex","$260,000",4 bedrooms,not stated,500 m²,harare north
2698,2698,Avondale - House,"$1,100,000",3 bedrooms,2 bathrooms,10000 m²,harare north
2699,2699,Kadoma - House,"$100,000",5 bedrooms,1 bathrooms,4000 m²,kadoma
2700,2700,Rydale Ridge - House,"$22,000",4 bedrooms,not stated,300 m²,harare high density
2701,2701,Newton West - House,"$100,000",3 bedrooms,not stated,2 bathrooms,bulawayo south
2702,2702,Glen View - House,"$40,000",2 bedrooms,not stated,608 m²,harare high density
2703,2703,Romney Park - House,"$110,000",3 bedrooms,2 bathrooms,856 m²,bulawayo north
2704,2704,Chitungwiza - House,"$30,000",4 bedrooms,2 bathrooms,320 m²,chitungwiza
2705,2705,Monavale - House,"$125,000",3 bedrooms,2 bathrooms,1175 m²,harare west
2706,2706,Philadelphia - House,"$790,000",6 bedrooms,8 bathrooms,5600 m²,harare north
2707,2707,Dzivarasekwa - House,"$50,000",4 bedrooms,2 bathrooms,350 m²,harare high density
2708,2708,Manyame Park - House,"$140,000",7 bedrooms,3 bathrooms,5300 m²,chitungwiza
2709,2709,Highlands - House,"$900,000",4 bedrooms,7 bathrooms,16481 m²,harare north
2710,2710,Belvedere - House,"$370,000",4 bedrooms,2 bathrooms,1435 m²,harare west
2711,2711,Whitecliff - House,"$45,000",3 bedrooms,3 bathrooms,1999 m²,harare west
2712,2712,Southlea Park - House,"$42,000",3 bedrooms,not stated,200 m²,harare south
2713,2713,"Avondale - House, Townhouse Complex","$265,000",3 bedrooms,not stated,2 bathrooms,harare north
2714,2714,Borrowdale - House,"$200,000",3 bedrooms,not stated,800 m²,harare north
2715,2715,Rockview - House,"$65,000",4 bedrooms,2 bathrooms,1000 m²,harare east
2716,2716,Westlea - House,"$75,000",4 bedrooms,3 bathrooms,750 m²,harare west
2717,2717,"Greendale - House, Townhouse Complex","$135,000",3 bedrooms,2 bathrooms,6020 m²,harare east
2718,2718,Lake Chivero - Townhouse Complex,"$165,000",3 bedrooms,not stated,1000 m²,lake chivero
2719,2719,Philadelphia - House,"$400,000",4 bedrooms,2 bathrooms,1000 m²,harare north
2720,2720,Sandton Park - House,"$75,000",4 bedrooms,4 bathrooms,2100 m²,harare west
2721,2721,Philadelphia - House,"$750,000",5 bedrooms,3 bathrooms,7500 m²,harare north
2722,2722,Madokero - House,"$118,000",4 bedrooms,not stated,400 m²,harare west
2723,2723,Crowhill Views - House,"$220,000",3 bedrooms,3 bathrooms,1000 m²,harare north
2724,2724,Arlington - House,"$147,000",4 bedrooms,not stated,620 m²,harare south
2725,2725,Helensvale - House,"$400,000",4 bedrooms,not stated,6000 m²,harare north
2726,2726,Glen View - House,"$35,000",not stated,not stated,4 bedrooms,harare high density
2727,2727,Ballantyne Park - House,"$500,000",5 bedrooms,2 bathrooms,1000 m²,harare north
2728,2728,Marlborough - House,"$400,000",4 bedrooms,1 bathrooms,4000 m²,harare west
2729,2729,Mandara - House,"$450,000",4 bedrooms,not stated,2000 m²,harare east
2730,2730,Prospect - House,"$130,000",4 bedrooms,not stated,2300 m²,harare south
2731,2731,Borrowdale Brooke - House,"$700,000",5 bedrooms,not stated,1340 m²,harare north
2732,2732,Glen View - House,"$58,000",4 bedrooms,2 bathrooms,400 m²,harare high density
2733,2733,Hillcrest - House,"$90,000",3 bedrooms,not stated,1 bathrooms,bulawayo south
2734,2734,"Windsor Park - House, Townhouse Complex","$155,000",4 bedrooms,not stated,2382 m²,ruwa
2735,2735,Zengeza - House,"$28,000",4 bedrooms,2 bathrooms,250 m²,chitungwiza
2736,2736,Hatfield - House,"$170,000",4 bedrooms,not stated,4050 m²,harare south
2737,2737,Damofalls - House,"$23,000",3 bedrooms,not stated,338 m²,damofalls
2738,2738,Ruwa - House,"$140,000",4 bedrooms,not stated,450 m²,ruwa
2739,2739,Westgate - House,"$132,000",3 bedrooms,2 bathrooms,800 m²,harare west
2740,2740,Zimre Park - House,"$100,000",not stated,not stated,4 bedrooms,harare east
2741,2741,Crowborough - House,"$40,000",3 bedrooms,1 bathrooms,150 m²,harare high density
2742,2742,Kuwadzana - House,"$46,000",4 bedrooms,1 bathrooms,200 m²,harare high density
2743,2743,Goromonzi - House,"$45,000",3 bedrooms,not stated,701 m²,goromonzi
2744,2744,Madokero - House,"$120,000",3 bedrooms,2 bathrooms,400 m²,harare west
2745,2745,Newton West - House,"$165,000",not stated,not stated,4000 m²,bulawayo south
2746,2746,Waterfalls - House,"$150,000",2 bedrooms,2 bathrooms,2229 m²,harare south
2747,2747,Riverside North - House,"$130,000",4 bedrooms,2 bathrooms,4937 m²,bulawayo east
2748,2748,Budiriro - House,"$44,000",3 bedrooms,1 bathrooms,460 m²,harare high density
2749,2749,Charlotte Brooke - House,"$100,000",4 bedrooms,not stated,1000 m²,harare north
2750,2750,"Budiriro - House, House","$39,000",4 bedrooms,not stated,264 m²,harare high density
2751,2751,Highlands - House,"$405,000",4 bedrooms,not stated,4300 m²,harare north
2752,2752,Dzivarasekwa - House,"$30,000",3 bedrooms,1 bathrooms,150 m²,harare high density
2753,2753,Kensington - House,"$150,000",3 bedrooms,1 bathrooms,1 m²,bulawayo east
2754,2754,Tynwald - House,"$130,000",3 bedrooms,2 bathrooms,400 m²,harare west
2755,2755,Old Windsor - House,"$43,000",4 bedrooms,not stated,550 m²,ruwa
2756,2756,Southview Park - House,"$50,000",4 bedrooms,2 bathrooms,200 m²,harare south
2757,2757,Borrowdale - House,"$600,000",4 bedrooms,3 bathrooms,4088 m²,harare north
2758,2758,Avonlea - House,"$150,000",4 bedrooms,not stated,1073 m²,harare west
2759,2759,Chisipite - House,"$400,000",5 bedrooms,2 bathrooms,2000 m²,harare north
2760,2760,"Mount Pleasant - House, Townhouse Complex","$300,000",3 bedrooms,not stated,500 m²,harare north
2761,2761,Bluff Hill - House,"$125,000",3 bedrooms,not stated,1 bathrooms,harare west
2762,2762,Highfield - House,"$35,000",2 bedrooms,not stated,690 m²,harare high density
2763,2763,Kuwadzana - House,"$60,000",4 bedrooms,not stated,300 m²,harare high density
2764,2764,Esigodini - House,"$19,000",2 bedrooms,1 bathrooms,2200 m²,bulawayo east
2765,2765,Helensvale - Townhouse Complex,"$428,400",4 bedrooms,not stated,2 bathrooms,harare north
2766,2766,"Northwood - House, Townhouse Complex","$260,000",3 bedrooms,3 bathrooms,570 m²,harare north
2767,2767,"Tynwald - House, Townhouse Complex","$75,000",3 bedrooms,not stated,400 m²,harare west
2768,2768,Chitungwiza - House,"$33,000",4 bedrooms,2 bathrooms,221 m²,chitungwiza
2769,2769,Damofalls - House,"$65,000",3 bedrooms,3 bathrooms,300 m²,damofalls
2770,2770,Westgate - House,"$140,000",6 bedrooms,not stated,2140 m²,harare west
2771,2771,Waterfalls - House,"$200,000",7 bedrooms,not stated,2151 m²,harare south
2772,2772,Selbourne Park - House,"$200,000",not stated,not stated,5 bedrooms,bulawayo east
2773,2773,"Mount Pleasant - House, Townhouse Complex","$330,000",4 bedrooms,not stated,4046 m²,harare north
2774,2774,Manresa - House,"$170,000",6 bedrooms,not stated,2010 m²,harare east
2775,2775,Ruwa - House,"$95,000",4 bedrooms,not stated,400 m²,ruwa
2776,2776,Borrowdale Brooke - House,"$1,350,000",4 bedrooms,3 bathrooms,4595 m²,harare north
2777,2777,"Kuwadzana - House, Townhouse Complex","$20,000",1 bedrooms,1 bathrooms,150 m²,harare high density
2778,2778,"Greendale - House, Townhouse Complex","$170,000",4 bedrooms,4 bathrooms,8000 m²,harare east
2779,2779,Haydon Park - House,"$130,000",6 bedrooms,5 bathrooms,2000 m²,harare west
2780,2780,Aspindale Park - House,"$65,000",4 bedrooms,not stated,200 m²,harare west
2781,2781,Ruwa - House,"$48,000",5 bedrooms,2 bathrooms,600 m²,ruwa
2782,2782,Milton Park - House,"$390,000",3 bedrooms,1 bathrooms,2700 m²,harare west
2783,2783,Sandton Park - House,"$100,000",4 bedrooms,3 bathrooms,1000 m²,harare west
2784,2784,Budiriro - House,"$55,000",4 bedrooms,not stated,300 m²,harare high density
2785,2785,Chisipite - House,"$540,000",3 bedrooms,not stated,4853 m²,harare north
2786,2786,Mt Hampden - House,"$130,000",6 bedrooms,not stated,895 m²,harare west
2787,2787,Haydon Park - House,"$99,000",not stated,not stated,888 m²,harare west
2788,2788,Kuwadzana - House,"$27,000",3 bedrooms,1 bathrooms,179 m²,harare high density
2789,2789,"Prospect - House, Townhouse Complex","$750,000",4 bedrooms,2 bathrooms,8000 m²,harare south
2790,2790,Arlington - House,"$180,000",3 bedrooms,3 bathrooms,400 m²,harare south
2791,2791,Cotswold Hills - House,"$150,000",3 bedrooms,not stated,1041 m²,harare west
2792,2792,Haydon Park - House,"$115,000",4 bedrooms,not stated,895 m²,harare west
2793,2793,Haydon Park - House,"$115,000",4 bedrooms,2 bathrooms,895 m²,harare west
2794,2794,"Waterfalls - House, Townhouse Complex","$90,000",3 bedrooms,2 bathrooms,1000 m²,harare south
2795,2795,Haydon Park - House,"$100,000",6 bedrooms,3 bathrooms,900 m²,harare west
2796,2796,Ruwa - House,"$150,000",4 bedrooms,5 bathrooms,500 m²,ruwa
2797,2797,Southlea Park - House,"$65,000",4 bedrooms,not stated,1000 m²,harare south
2798,2798,Murambi - House,"$180,000",4 bedrooms,2 bathrooms,3500 m²,mutare
2799,2799,New Marlborough - House,"$100,000",4 bedrooms,2 bathrooms,600 m²,harare west
2800,2800,Haig Park - House,"$110,000",5 bedrooms,2 bathrooms,1000 m²,harare west
2801,2801,Kariba - House,"$30,000",3 bedrooms,not stated,300 m²,kariba
2802,2802,Windsor Park - House,"$46,000",4 bedrooms,not stated,540 m²,ruwa
2803,2803,Zimre Park - House,"$124,000",4 bedrooms,2 bathrooms,984 m²,harare east
2804,2804,"Bluff Hill - House, Townhouse Complex","$80,000",2 bedrooms,1 bathrooms,12000 m²,harare west
2805,2805,Damofalls - House,"$25,000",4 bedrooms,2 bathrooms,300 m²,damofalls
2806,2806,Mabvuku - House,"$18,000",4 bedrooms,1 bathrooms,200 m²,harare high density
2807,2807,Bluff Hill - House,"$160,000",4 bedrooms,1 bathrooms,950 m²,harare west
2808,2808,Hillside - House,"$230,000",4 bedrooms,not stated,4300 m²,bulawayo south
2809,2809,Waterfalls - House,"$200,000",3 bedrooms,not stated,6025 m²,harare south
2810,2810,Chivhu - House,"$12,000",2 bedrooms,not stated,300 m²,chivhu
2811,2811,Suburbs - House,"$160,000",2 bedrooms,2 bathrooms,1117 m²,bulawayo east
2812,2812,"Avondale West - House, House","$200,000",4 bedrooms,2 bathrooms,4000 m²,harare west
2813,2813,Budiriro - House,"$50,000",5 bedrooms,not stated,350 m²,harare high density
2814,2814,Westgate - House,"$70,000",4 bedrooms,2 bathrooms,2000 m²,harare west
2815,2815,"Sunridge - House, Townhouse Complex","$165,000",3 bedrooms,3 bathrooms,499 m²,harare west
2816,2816,Chisipite - House,"$475,000",3 bedrooms,2 bathrooms,4046 m²,harare north
2817,2817,Nyanga - House,"$170,000",3 bedrooms,not stated,119000 m²,nyanga
2818,2818,Norton - House,"$95,000",2 bedrooms,2 bathrooms,4486 m²,norton
2819,2819,Rockview - House,"$100,000",4 bedrooms,2 bathrooms,1182 m²,harare east
2820,2820,Fairview - House,"$75,000",2 bedrooms,not stated,1000 m²,harare west
2821,2821,Borrowdale - Townhouse Complex,"$400,000",4 bedrooms,4 bathrooms,500 m²,harare north
2822,2822,Haydon Park - House,"$84,000",4 bedrooms,3 bathrooms,1000 m²,harare west
2823,2823,Masvingo - House,"$15,000",4 bedrooms,not stated,5700 m²,masvingo
2824,2824,Granary Park - House,"$24,000",1 bedrooms,not stated,300 m²,harare high density
2825,2825,Gletwin Park - House,"$380,000",6 bedrooms,8 bathrooms,2000 m²,harare north
2826,2826,Kariba - House,"$350,000",4 bedrooms,3 bathrooms,3426 m²,kariba
2827,2827,Zvishavane - House,"$95,000",3 bedrooms,1 bathrooms,1000 m²,zvishavane
2828,2828,Hillside - House,"$170,000",4 bedrooms,not stated,9400 m²,bulawayo south
2829,2829,Greystone Park - House,"$450,000",4 bedrooms,not stated,4400 m²,harare north
2830,2830,"Kamfinsa - House, Townhouse Complex","$150,000",3 bedrooms,not stated,500 m²,harare east
2831,2831,"Kamfinsa - House, Townhouse Complex","$130,000",3 bedrooms,not stated,500 m²,harare east
2832,2832,Quinnington - House,"$428,000",4 bedrooms,3 bathrooms,1550 m²,harare north
2833,2833,Kuwadzana - House,"$42,000",3 bedrooms,not stated,149 m²,harare high density
2834,2834,Daylesford - House,"$150,000",4 bedrooms,2 bathrooms,4000 m²,gweru
2835,2835,Quinnington - House,"$500,000",5 bedrooms,4 bathrooms,2076 m²,harare north
2836,2836,Fairview - House,"$150,000",4 bedrooms,3 bathrooms,1000 m²,harare west
2837,2837,Quinnington - House,"$500,000",5 bedrooms,4 bathrooms,2076 m²,harare north
2838,2838,Hatfield - House,"$230,000",4 bedrooms,not stated,5500 m²,harare south
2839,2839,Chisipite - Townhouse Complex,"$495,000",3 bedrooms,not stated,2 bathrooms,harare north
2840,2840,"Bluff Hill - House, Townhouse Complex","$100,000",3 bedrooms,not stated,2 bathrooms,harare west
2841,2841,"Bluff Hill - House, Townhouse Complex","$80,000",2 bedrooms,not stated,1 bathrooms,harare west
2842,2842,Nkulumane - House,"$30,000",4 bedrooms,not stated,1 bathrooms,bulawayo high density
2843,2843,Borrowdale - House,"$900,000",7 bedrooms,5 bathrooms,4046 m²,harare north
2844,2844,Zimre Park - House,"$70,000",4 bedrooms,2 bathrooms,700 m²,harare east
2845,2845,Hatfield - House,"$240,000",3 bedrooms,2 bathrooms,5888 m²,harare south
2846,2846,Nketa - House,"$30,000",not stated,not stated,not stated,not stated
2847,2847,Parklands - House,"$88,000",4 bedrooms,2 bathrooms,1328 m²,bulawayo east
2848,2848,Chitungwiza - House,"$70,000",5 bedrooms,2 bathrooms,800 m²,chitungwiza
2849,2849,Arlington - House,"$139,000",4 bedrooms,2 bathrooms,600 m²,harare south
2850,2850,Mkoba - House,"$19,500",3 bedrooms,not stated,170 m²,gweru
2851,2851,Mkoba - House,"$35,000",3 bedrooms,not stated,300 m²,gweru
2852,2852,Palmerston - House,"$120,000",4 bedrooms,2 bathrooms,2000 m²,mutare
2853,2853,Mainway Meadows - House,"$49,000",4 bedrooms,2 bathrooms,548 m²,harare south
2854,2854,Madokero - House,"$100,000",4 bedrooms,2 bathrooms,590 m²,harare west
2855,2855,Mount Pleasant - House,"$370,000",5 bedrooms,2 bathrooms,4714 m²,harare north
2856,2856,Dangamvura - House,"$25,000",3 bedrooms,1 bathrooms,300 m²,mutare
2857,2857,Springvale - House,"$45,000",6 bedrooms,3 bathrooms,600 m²,ruwa
2858,2858,Rusape - House,"$70,000",5 bedrooms,3 bathrooms,3000 m²,rusape
2859,2859,Cold Comfort - House,"$65,000",4 bedrooms,not stated,475 m²,harare west
2860,2860,Rhodene - House,"$190,000",5 bedrooms,not stated,2516 m²,masvingo
2861,2861,Colne Valley - House,"$850,000",5 bedrooms,3 bathrooms,4046 m²,harare north
2862,2862,Gletwin Park - House,"$400,000",6 bedrooms,4 bathrooms,4046 m²,harare north
2863,2863,Mufakose - House,"$28,000",3 bedrooms,1 bathrooms,200 m²,harare high density
2864,2864,Emganwini - House,"$25,000",3 bedrooms,1 bathrooms,1 m²,bulawayo high density
2865,2865,Norton - House,"$95,000",6 bedrooms,3 bathrooms,3868 m²,norton
2866,2866,ZIMRE Park - House,"$85,000",6 bedrooms,3 bathrooms,2350 m²,masvingo
2867,2867,Newlands - House,"$370,000",4 bedrooms,not stated,4000 m²,harare north
2868,2868,"Kadoma - House, House","$130,000",5 bedrooms,2 bathrooms,4639 m²,kadoma
2869,2869,Hillside - House,"$180,000",4 bedrooms,2 bathrooms,9400 m²,bulawayo south
2870,2870,Greendale North - House,"$1,200,000",7 bedrooms,4 bathrooms,4000 m²,harare north
2871,2871,Richmond - House,"$70,000",3 bedrooms,1 bathrooms,4046 m²,bulawayo north
2872,2872,Zimre Park - House,"$55,000",4 bedrooms,2 bathrooms,688 m²,harare east
2873,2873,Chitungwiza - House,"$56,000",4 bedrooms,2 bathrooms,2000 m²,chitungwiza
2874,2874,"Madokero - House, Townhouse Complex","$95,000",4 bedrooms,2 bathrooms,450 m²,harare west
2875,2875,Glen View - House,"$35,000",4 bedrooms,1 bathrooms,230 m²,harare high density
2876,2876,Eastlea - House,"$260,000",3 bedrooms,not stated,1404 m²,harare east
2877,2877,Mazvikadei - House,"$200,000",3 bedrooms,3 bathrooms,5628 m²,mazvikadei
2878,2878,Crowborough - House,"$42,000",7 bedrooms,not stated,235 m²,harare high density
2879,2879,Milton Park - House,"$325,000",4 bedrooms,2 bathrooms,2120 m²,harare west
2880,2880,Borrowdale - House,"$500,000",4 bedrooms,not stated,2691 m²,harare north
2881,2881,Waterfalls - House,"$80,000",3 bedrooms,not stated,1000 m²,harare south
2882,2882,Mahatshula - House,"$55,000",not stated,not stated,3 bedrooms,bulawayo north
2883,2883,Mkoba - House,"$25,000",3 bedrooms,1 bathrooms,200 m²,gweru
2884,2884,Gletwin Park - House,"$400,000",6 bedrooms,5 bathrooms,2300 m²,harare north
2885,2885,Marlborough - House,"$170,000",3 bedrooms,not stated,2173 m²,harare west
2886,2886,Kumalo - House,"$142,000",4 bedrooms,not stated,2 bathrooms,bulawayo east
2887,2887,Suburbs - House,"$125,000",3 bedrooms,not stated,2 bathrooms,bulawayo east
2888,2888,Hatfield - House,"$170,000",4 bedrooms,2 bathrooms,8000 m²,harare south
2889,2889,Chitungwiza - House,"$23,000",4 bedrooms,3 bathrooms,200 m²,chitungwiza
2890,2890,Chinhoyi - House,"$36,000",3 bedrooms,1 bathrooms,200 m²,chinhoyi
2891,2891,Borrowdale - House,"$320,000",6 bedrooms,7 bathrooms,4000 m²,harare north
2892,2892,Kariba - House,"$120,000",3 bedrooms,2 bathrooms,461 m²,kariba
2893,2893,Glen View - House,"$28,000",6 bedrooms,2 bathrooms,280 m²,harare high density
2894,2894,Vumba - House,"$550,000",3 bedrooms,not stated,2 bathrooms,vumba
2895,2895,Hatfield - House,"$250,000",3 bedrooms,2 bathrooms,8241 m²,harare south
2896,2896,Msasa Park - House,"$60,000",3 bedrooms,1 bathrooms,500 m²,harare south
2897,2897,Mainway Meadows - House,"$100,000",3 bedrooms,not stated,570 m²,harare south
2898,2898,"Highlands - House, Townhouse Complex","$295,000",3 bedrooms,2 bathrooms,800 m²,harare north
2899,2899,Helensvale - House,"$1,400,000",6 bedrooms,7 bathrooms,4000 m²,harare north
2900,2900,"Greendale - House, Townhouse Complex","$230,000",3 bedrooms,2 bathrooms,4047 m²,harare east
2901,2901,Chitungwiza - House,"$35,000",3 bedrooms,not stated,399 m²,chitungwiza
2902,2902,Zimre Park - House,"$85,000",4 bedrooms,2 bathrooms,700 m²,harare east
2903,2903,Waterfalls - House,"$180,000",3 bedrooms,not stated,1000 m²,harare south
2904,2904,Mt Pleasant Heights - House,"$190,000",5 bedrooms,2 bathrooms,2000 m²,harare west
2905,2905,Riverside South - House,"$250,000",5 bedrooms,2 bathrooms,16188 m²,bulawayo east
2906,2906,Borrowdale Brooke - House,"$3,200,000",7 bedrooms,5 bathrooms,4047 m²,harare north
